latitude,longitude,brightness,date,time,fre
-37.4936,147.602,322.8,2019-12-20,1500,1.2
-37.4944,147.606,325.2,2019-12-20,1500,1.2
-37.4951,147.611,327.1,2019-12-20,1500,1.7
-37.497,147.601,321.3,2019-12-20,1500,1.2
-37.4977,147.605,323.4,2019-12-20,1500,1.2
-37.4984,147.61,325.7,2019-12-20,1500,1.7
-37.4992,147.614,328.8,2019-12-20,1500,1.7
-37.501,147.604,322.7,2019-12-20,1500,0.9
-37.5018,147.609,325.4,2019-12-20,1500,1.2
-37.5025,147.613,325.9,2019-12-20,1500,1.2
-37.5044,147.604,321.3,2019-12-20,1500,0.9
-37.5051,147.608,324.1,2019-12-20,1500,1.2
-37.5059,147.612,325,2019-12-20,1500,1.2
-37.5085,147.607,321.3,2019-12-20,1500,0.8
-37.5092,147.612,322.8,2019-12-20,1500,0.8
-37.5078,147.603,319.2,2019-12-20,1500,0.6
-37.5111,147.602,317,2019-12-20,1500,0.6
-37.5118,147.606,318.6,2019-12-20,1500,0.8
-37.5126,147.611,318.5,2019-12-20,1500,0.8
-37.5144,147.601,314.5,2019-12-20,1500,0.5
-37.5152,147.606,315.5,2019-12-20,1500,0.5
-37.5159,147.61,317.3,2019-12-20,1500,0.5
-37.4495,147.694,339.9,2019-12-20,1500,5.3
-37.4502,147.699,338.3,2019-12-20,1500,5.3
-37.4509,147.703,337.6,2019-12-20,1500,4.7
-37.4517,147.708,337.1,2019-12-20,1500,4.7
-37.4499,147.676,356.6,2019-12-20,1500,31.4
-37.4506,147.68,352.2,2019-12-20,1500,31.4
-37.4513,147.685,355.2,2019-12-20,1500,19.1
-37.4521,147.689,350.6,2019-12-20,1500,19.1
-37.4528,147.694,348,2019-12-20,1500,5.3
-37.4535,147.698,343.6,2019-12-20,1500,5.3
-37.4543,147.702,342.2,2019-12-20,1500,4.7
-37.455,147.707,340,2019-12-20,1500,4.7
-37.4558,147.711,338,2019-12-20,1500,4.3
-37.4532,147.675,367,2019-12-20,1500,24.7
-37.454,147.679,367,2019-12-20,1500,24.7
-37.4547,147.684,367,2019-12-20,1500,30.4
-37.4554,147.688,350.4,2019-12-20,1500,30.4
-37.4562,147.693,356.6,2019-12-20,1500,12.5
-37.4569,147.697,352.3,2019-12-20,1500,12.5
-37.4576,147.701,346.6,2019-12-20,1500,6.6
-37.4584,147.706,342.1,2019-12-20,1500,6.6
-37.4591,147.71,340.8,2019-12-20,1500,5.7
-37.4566,147.674,356.3,2019-12-20,1500,24.7
-37.4573,147.679,367,2019-12-20,1500,24.7
-37.458,147.683,367,2019-12-20,1500,30.4
-37.4588,147.687,356.4,2019-12-20,1500,30.4
-37.4595,147.692,354.8,2019-12-20,1500,12.5
-37.4602,147.696,367,2019-12-20,1500,12.5
-37.461,147.701,355.6,2019-12-20,1500,6.6
-37.4617,147.705,350.2,2019-12-20,1500,6.6
-37.4624,147.709,347.4,2019-12-20,1500,5.7
-37.4607,147.678,367,2019-12-20,1500,28.3
-37.4614,147.682,367,2019-12-20,1500,32.4
-37.4621,147.687,356.8,2019-12-20,1500,32.4
-37.4629,147.691,352.3,2019-12-20,1500,74.2
-37.4636,147.695,323.2,2019-12-20,1500,74.2
-37.4643,147.7,367,2019-12-20,1500,15.5
-37.465,147.704,367,2019-12-20,1500,15.5
-37.4658,147.709,355.2,2019-12-20,1500,8.9
-37.464,147.677,356,2019-12-20,1500,28.3
-37.4647,147.681,356.4,2019-12-20,1500,32.4
-37.4655,147.686,356.6,2019-12-20,1500,32.4
-37.4662,147.69,326.9,2019-12-20,1500,74.2
-37.4669,147.694,367,2019-12-20,1500,74.2
-37.4677,147.699,356.2,2019-12-20,1500,15.5
-37.4684,147.703,367,2019-12-20,1500,15.5
-37.4691,147.708,367,2019-12-20,1500,8.9
-37.4673,147.676,355.8,2019-12-20,1500,36.4
-37.4681,147.68,355.7,2019-12-20,1500,36.6
-37.4688,147.685,354.5,2019-12-20,1500,36.6
-37.4695,147.689,346.8,2019-12-20,1500,80.1
-37.4703,147.694,367,2019-12-20,1500,80.1
-37.471,147.698,348,2019-12-20,1500,37.2
-37.4717,147.703,367,2019-12-20,1500,37.2
-37.4725,147.707,367,2019-12-20,1500,24.1
-37.4707,147.675,353.8,2019-12-20,1500,36.4
-37.4714,147.68,353.3,2019-12-20,1500,36.6
-37.4721,147.684,352.4,2019-12-20,1500,36.6
-37.4729,147.688,349.9,2019-12-20,1500,80.1
-37.4736,147.693,327.8,2019-12-20,1500,80.1
-37.4744,147.697,320.7,2019-12-20,1500,37.2
-37.4751,147.702,356.2,2019-12-20,1500,37.2
-37.4758,147.706,367,2019-12-20,1500,24.1
-37.4766,147.71,356.5,2019-12-20,1500,24.1
-37.474,147.674,349.4,2019-12-20,1500,67.9
-37.4747,147.679,353.6,2019-12-20,1500,49
-37.4755,147.683,352.6,2019-12-20,1500,49
-37.4762,147.687,350.6,2019-12-20,1500,67.5
-37.477,147.692,332.3,2019-12-20,1500,67.5
-37.4777,147.696,367,2019-12-20,1500,124.5
-37.4784,147.701,320.2,2019-12-20,1500,124.5
-37.4791,147.705,347.2,2019-12-20,1500,117.3
-37.4799,147.709,355.7,2019-12-20,1500,117.3
-37.4781,147.678,345.4,2019-12-20,1500,49
-37.4788,147.682,345.7,2019-12-20,1500,49
-37.4796,147.687,348,2019-12-20,1500,67.5
-37.4803,147.691,346.6,2019-12-20,1500,67.5
-37.481,147.695,338.3,2019-12-20,1500,124.5
-37.4817,147.7,367,2019-12-20,1500,124.5
-37.4825,147.704,367,2019-12-20,1500,117.3
-37.4832,147.709,347.8,2019-12-20,1500,117.3
-37.4814,147.677,323.8,2019-12-20,1500,85.2
-37.4821,147.681,343,2019-12-20,1500,85.2
-37.4829,147.686,345.5,2019-12-20,1500,67.4
-37.4836,147.69,338.4,2019-12-20,1500,67.4
-37.4212,147.734,311.4,2019-12-20,1500,1.6
-37.422,147.738,310.9,2019-12-20,1500,1.7
-37.4227,147.743,308.7,2019-12-20,1500,1.7
-37.4234,147.747,309.4,2019-12-20,1500,1.8
-37.4242,147.752,309.6,2019-12-20,1500,1.8
-37.4216,147.715,313.2,2019-12-20,1500,1
-37.4224,147.72,312.3,2019-12-20,1500,1.3
-37.4231,147.724,312.1,2019-12-20,1500,1.3
-37.4238,147.729,313.4,2019-12-20,1500,1.6
-37.4246,147.733,312.9,2019-12-20,1500,1.6
-37.4253,147.737,311.6,2019-12-20,1500,1.7
-37.426,147.742,310.5,2019-12-20,1500,1.7
-37.4267,147.746,311.2,2019-12-20,1500,1.8
-37.4275,147.751,311.2,2019-12-20,1500,1.8
-37.4257,147.719,314,2019-12-20,1500,1.9
-37.4264,147.723,314.8,2019-12-20,1500,1.9
-37.4272,147.728,315.4,2019-12-20,1500,2
-37.4279,147.732,312.7,2019-12-20,1500,2
-37.4286,147.737,311.9,2019-12-20,1500,1.9
-37.4293,147.741,311.7,2019-12-20,1500,1.9
-37.4301,147.745,312.4,2019-12-20,1500,2
-37.4308,147.75,311.9,2019-12-20,1500,2
-37.429,147.718,316.4,2019-12-20,1500,1.9
-37.4297,147.722,317.3,2019-12-20,1500,1.9
-37.4305,147.727,316.7,2019-12-20,1500,2
-37.4312,147.731,315.6,2019-12-20,1500,2
-37.432,147.736,314.1,2019-12-20,1500,1.9
-37.4327,147.74,313.6,2019-12-20,1500,1.9
-37.4334,147.744,313.8,2019-12-20,1500,2
-37.4342,147.749,313.1,2019-12-20,1500,2
-37.4323,147.717,318.5,2019-12-20,1500,2.4
-37.4331,147.722,318.3,2019-12-20,1500,2.4
-37.4338,147.726,317.4,2019-12-20,1500,2.3
-37.4346,147.73,317.2,2019-12-20,1500,2.3
-37.4353,147.735,316.6,2019-12-20,1500,2.3
-37.436,147.739,316.5,2019-12-20,1500,2.3
-37.4368,147.744,315.5,2019-12-20,1500,2.2
-37.4375,147.748,313.7,2019-12-20,1500,2.2
-37.4357,147.716,320.9,2019-12-20,1500,2.4
-37.4364,147.721,320.7,2019-12-20,1500,2.4
-37.4372,147.725,319.1,2019-12-20,1500,2.3
-37.4379,147.729,318.1,2019-12-20,1500,2.3
-37.4386,147.734,318.3,2019-12-20,1500,2.3
-37.4394,147.738,317.6,2019-12-20,1500,2.3
-37.4401,147.743,316.5,2019-12-20,1500,2.2
-37.4408,147.747,315.2,2019-12-20,1500,2.2
-37.4416,147.751,314.7,2019-12-20,1500,2.1
-37.439,147.715,322.8,2019-12-20,1500,2.7
-37.4398,147.72,320.7,2019-12-20,1500,2.7
-37.4405,147.724,319.7,2019-12-20,1500,2.4
-37.4412,147.729,318,2019-12-20,1500,2.4
-37.442,147.733,318.9,2019-12-20,1500,2.4
-37.4427,147.737,318.2,2019-12-20,1500,2.4
-37.4434,147.742,316.4,2019-12-20,1500,2.3
-37.4442,147.746,316.3,2019-12-20,1500,2.3
-37.4449,147.751,316.4,2019-12-20,1500,2.2
-37.4424,147.715,326.5,2019-12-20,1500,2.7
-37.4431,147.719,323.8,2019-12-20,1500,2.7
-37.4438,147.723,321.8,2019-12-20,1500,2.4
-37.4446,147.728,320,2019-12-20,1500,2.4
-37.4453,147.732,319.8,2019-12-20,1500,2.4
-37.446,147.736,319.6,2019-12-20,1500,2.4
-37.4468,147.741,318.1,2019-12-20,1500,2.3
-37.4475,147.745,319.2,2019-12-20,1500,2.3
-37.4482,147.75,317.6,2019-12-20,1500,2.2
-37.4457,147.714,330.2,2019-12-20,1500,3.4
-37.4465,147.718,328,2019-12-20,1500,3.4
-37.4472,147.722,325.9,2019-12-20,1500,3
-37.4479,147.727,323.8,2019-12-20,1500,3
-37.4487,147.731,323.6,2019-12-20,1500,2.9
-37.4494,147.736,323.9,2019-12-20,1500,2.9
-37.4501,147.74,322.2,2019-12-20,1500,2.7
-37.4509,147.744,321.6,2019-12-20,1500,2.7
-37.4516,147.749,319.4,2019-12-20,1500,2.5
-37.4491,147.713,332.1,2019-12-20,1500,3.4
-37.4498,147.717,332,2019-12-20,1500,3.4
-37.4505,147.722,328.8,2019-12-20,1500,3
-37.4513,147.726,328.6,2019-12-20,1500,3
-37.452,147.73,328.8,2019-12-20,1500,2.9
-37.4527,147.735,327.8,2019-12-20,1500,2.9
-37.4535,147.739,325.8,2019-12-20,1500,2.7
-37.4542,147.744,323.6,2019-12-20,1500,2.7
-37.4549,147.748,322.2,2019-12-20,1500,2.5
-37.4524,147.712,336.1,2019-12-20,1500,4.3
-37.4531,147.716,335.6,2019-12-20,1500,4.3
-37.4539,147.721,333.4,2019-12-20,1500,3.8
-37.4546,147.725,331.4,2019-12-20,1500,3.8
-37.4554,147.73,330.7,2019-12-20,1500,3.6
-37.4561,147.734,330.4,2019-12-20,1500,3.6
-37.4568,147.738,327.9,2019-12-20,1500,3.2
-37.4575,147.743,325.7,2019-12-20,1500,3.2
-37.4583,147.747,324.1,2019-12-20,1500,2.9
-37.459,147.752,320.6,2019-12-20,1500,2.9
-37.4565,147.715,337.6,2019-12-20,1500,4.3
-37.4572,147.72,334.8,2019-12-20,1500,3.8
-37.458,147.724,333.3,2019-12-20,1500,3.8
-37.4587,147.729,333.1,2019-12-20,1500,3.6
-37.4594,147.733,332.5,2019-12-20,1500,3.6
-37.4601,147.738,329.9,2019-12-20,1500,3.2
-37.4609,147.742,328.4,2019-12-20,1500,3.2
-37.4616,147.746,325,2019-12-20,1500,2.9
-37.4624,147.751,322.8,2019-12-20,1500,2.9
-37.4598,147.715,342.5,2019-12-20,1500,5.7
-37.4606,147.719,338.1,2019-12-20,1500,4.9
-37.4613,147.724,336,2019-12-20,1500,4.9
-37.462,147.728,335.5,2019-12-20,1500,4.3
-37.4628,147.732,333.1,2019-12-20,1500,4.3
-37.4635,147.737,330.7,2019-12-20,1500,3.7
-37.4642,147.741,327.7,2019-12-20,1500,3.7
-37.465,147.746,327,2019-12-20,1500,3.4
-37.4657,147.75,325.6,2019-12-20,1500,3.4
-37.4632,147.714,347.6,2019-12-20,1500,5.7
-37.4639,147.718,343.6,2019-12-20,1500,4.9
-37.4647,147.723,340.7,2019-12-20,1500,4.9
-37.4654,147.727,339.6,2019-12-20,1500,4.3
-37.4661,147.731,335,2019-12-20,1500,4.3
-37.4668,147.736,332,2019-12-20,1500,3.7
-37.4676,147.74,331.8,2019-12-20,1500,3.7
-37.4683,147.745,329.7,2019-12-20,1500,3.4
-37.469,147.749,327.5,2019-12-20,1500,3.4
-37.4665,147.713,353.9,2019-12-20,1500,8.9
-37.4673,147.717,351.3,2019-12-20,1500,9.1
-37.468,147.722,349.5,2019-12-20,1500,9.1
-37.4687,147.726,347.1,2019-12-20,1500,12
-37.4695,147.731,341.8,2019-12-20,1500,12
-37.4702,147.735,337.2,2019-12-20,1500,4.9
-37.4709,147.739,334.9,2019-12-20,1500,4.9
-37.4716,147.744,330.1,2019-12-20,1500,4
-37.4724,147.748,329.2,2019-12-20,1500,4
-37.4699,147.712,367,2019-12-20,1500,8.9
-37.4706,147.717,367,2019-12-20,1500,9.1
-37.4713,147.721,367,2019-12-20,1500,9.1
-37.4721,147.725,367,2019-12-20,1500,12
-37.4728,147.73,354.7,2019-12-20,1500,12
-37.4735,147.734,344.4,2019-12-20,1500,4.9
-37.4743,147.739,337.6,2019-12-20,1500,4.9
-37.4732,147.711,367,2019-12-20,1500,24.1
-37.474,147.716,355.1,2019-12-20,1500,184.9
-37.4899,147.663,324.6,2019-12-20,1500,147.5
-37.4925,147.658,337.6,2019-12-20,1500,147.5
-37.4933,147.662,340.2,2019-12-20,1500,147.5
-37.4958,147.657,367,2019-12-20,1500,29
-37.4966,147.661,355.9,2019-12-20,1500,29
-37.4973,147.666,353.5,2019-12-20,1500,46
-37.4992,147.656,367,2019-12-20,1500,29
-37.4999,147.66,367,2019-12-20,1500,29
-37.5007,147.665,367,2019-12-20,1500,46
-37.5033,147.659,367,2019-12-20,1500,8.8
-37.504,147.664,367,2019-12-20,1500,18.7
-37.5066,147.658,346.5,2019-12-20,1500,8.8
-37.5074,147.663,349.2,2019-12-20,1500,18.7
-37.51,147.658,340,2019-12-20,1500,4.8
-37.5107,147.662,336.8,2019-12-20,1500,5.1
-37.5115,147.666,345.1,2019-12-20,1500,5.1
-37.5133,147.657,334.2,2019-12-20,1500,4.8
-37.514,147.661,329.9,2019-12-20,1500,5.1
-37.5148,147.666,336.1,2019-12-20,1500,5.1
-37.4072,147.692,310.2,2019-12-20,1500,1
-37.4101,147.709,308.3,2019-12-20,1500,1.2
-37.4109,147.714,307.6,2019-12-20,1500,0.8
-37.4083,147.677,316.2,2019-12-20,1500,1.1
-37.409,147.682,313.9,2019-12-20,1500,1.1
-37.4098,147.686,311.7,2019-12-20,1500,1
-37.4105,147.691,311.6,2019-12-20,1500,1
-37.4112,147.695,311.3,2019-12-20,1500,1.9
-37.412,147.7,309.6,2019-12-20,1500,1.9
-37.4127,147.704,309.8,2019-12-20,1500,1.2
-37.4135,147.708,308.9,2019-12-20,1500,1.2
-37.4142,147.713,308.8,2019-12-20,1500,0.8
-37.4116,147.677,317.2,2019-12-20,1500,1.4
-37.4124,147.681,315.6,2019-12-20,1500,1.4
-37.4131,147.685,313.8,2019-12-20,1500,1.2
-37.4138,147.69,312.8,2019-12-20,1500,1.2
-37.4146,147.694,311,2019-12-20,1500,1
-37.4153,147.699,310.2,2019-12-20,1500,1
-37.416,147.703,311,2019-12-20,1500,1
-37.4168,147.707,309.8,2019-12-20,1500,1
-37.4175,147.712,311,2019-12-20,1500,1
-37.415,147.676,320.6,2019-12-20,1500,1.4
-37.4157,147.68,317.8,2019-12-20,1500,1.4
-37.4164,147.685,316.3,2019-12-20,1500,1.2
-37.4172,147.689,314.5,2019-12-20,1500,1.2
-37.4179,147.693,314.4,2019-12-20,1500,1
-37.4186,147.698,313.8,2019-12-20,1500,1
-37.4194,147.702,312.5,2019-12-20,1500,1
-37.4201,147.707,311.1,2019-12-20,1500,1
-37.4209,147.711,312.7,2019-12-20,1500,1
-37.4183,147.675,327,2019-12-20,1500,6.1
-37.4191,147.679,322.4,2019-12-20,1500,6.1
-37.4198,147.684,319,2019-12-20,1500,1.7
-37.4205,147.688,315.9,2019-12-20,1500,1.7
-37.4213,147.693,316.3,2019-12-20,1500,1.5
-37.422,147.697,317.1,2019-12-20,1500,1.5
-37.4227,147.701,315.8,2019-12-20,1500,1.3
-37.4235,147.706,312.7,2019-12-20,1500,1.3
-37.4242,147.71,313.8,2019-12-20,1500,1.9
-37.4249,147.715,315.4,2019-12-20,1500,1.9
-37.4217,147.674,367,2019-12-20,1500,6.1
-37.4224,147.679,346.7,2019-12-20,1500,6.1
-37.4232,147.683,323.2,2019-12-20,1500,1.7
-37.4239,147.687,320.6,2019-12-20,1500,1.7
-37.4246,147.692,320.6,2019-12-20,1500,1.5
-37.4254,147.696,320,2019-12-20,1500,1.5
-37.4275,147.709,327,2019-12-20,1500,1.9
-37.4261,147.7,318.7,2019-12-20,1500,1.3
-37.4268,147.705,317.3,2019-12-20,1500,1.3
-37.4283,147.714,318.7,2019-12-20,1500,1.9
-37.4258,147.678,350.4,2019-12-20,1500,21.4
-37.4265,147.682,329,2019-12-20,1500,2.2
-37.4272,147.687,326,2019-12-20,1500,2.2
-37.428,147.691,325.3,2019-12-20,1500,2.7
-37.4287,147.695,323.8,2019-12-20,1500,2.7
-37.4301,147.704,320.1,2019-12-20,1500,2.4
-37.4309,147.708,339.8,2019-12-20,1500,3.1
-37.4316,147.713,320.4,2019-12-20,1500,3.1
-37.4294,147.7,319.6,2019-12-20,1500,2.4
-37.4291,147.677,340.2,2019-12-20,1500,21.4
-37.4298,147.681,333.7,2019-12-20,1500,2.2
-37.4306,147.686,332.1,2019-12-20,1500,2.2
-37.4313,147.69,329.5,2019-12-20,1500,2.7
-37.432,147.694,325.3,2019-12-20,1500,2.7
-37.4328,147.699,323.6,2019-12-20,1500,2.4
-37.4335,147.703,323.2,2019-12-20,1500,2.4
-37.4342,147.708,323.7,2019-12-20,1500,3.1
-37.435,147.712,319.7,2019-12-20,1500,3.1
-37.4325,147.676,338.1,2019-12-20,1500,7.1
-37.4332,147.68,334.2,2019-12-20,1500,3.8
-37.4339,147.685,334.9,2019-12-20,1500,3.8
-37.4346,147.689,333,2019-12-20,1500,3.6
-37.4354,147.694,329.3,2019-12-20,1500,3.6
-37.4361,147.698,327.5,2019-12-20,1500,3.1
-37.4369,147.702,325.1,2019-12-20,1500,3.1
-37.4376,147.707,324.4,2019-12-20,1500,2.9
-37.4383,147.711,323,2019-12-20,1500,2.9
-37.4358,147.675,341.9,2019-12-20,1500,7.1
-37.4365,147.68,336.7,2019-12-20,1500,3.8
-37.4373,147.684,334.8,2019-12-20,1500,3.8
-37.438,147.688,334.9,2019-12-20,1500,3.6
-37.4387,147.693,335.1,2019-12-20,1500,3.6
-37.4395,147.697,332.7,2019-12-20,1500,3.1
-37.4402,147.702,329,2019-12-20,1500,3.1
-37.4409,147.706,328.5,2019-12-20,1500,2.9
-37.4417,147.71,328.6,2019-12-20,1500,2.9
-37.4391,147.674,349.7,2019-12-20,1500,21.8
-37.4399,147.679,349.9,2019-12-20,1500,11
-37.4406,147.683,337.3,2019-12-20,1500,11
-37.4413,147.687,333.3,2019-12-20,1500,4.1
-37.4421,147.692,334.9,2019-12-20,1500,4.1
-37.4428,147.696,334.9,2019-12-20,1500,4.1
-37.4436,147.701,335.4,2019-12-20,1500,4.1
-37.4443,147.705,333,2019-12-20,1500,3.8
-37.445,147.709,330.9,2019-12-20,1500,3.8
-37.4432,147.678,354.7,2019-12-20,1500,11
-37.444,147.682,344.9,2019-12-20,1500,11
-37.4447,147.687,336.9,2019-12-20,1500,4.1
-37.4454,147.691,335.9,2019-12-20,1500,4.1
-37.4462,147.695,335.9,2019-12-20,1500,4.1
-37.4469,147.7,337.5,2019-12-20,1500,4.1
-37.4476,147.704,337,2019-12-20,1500,3.8
-37.4483,147.708,334,2019-12-20,1500,3.8
-37.4466,147.677,350.5,2019-12-20,1500,31.4
-37.4473,147.681,354.9,2019-12-20,1500,31.4
-37.448,147.686,350.5,2019-12-20,1500,19.1
-37.4488,147.69,344.8,2019-12-20,1500,19.1
-37.4075,147.673,317.5,2019-12-20,1500,1.2
-37.4072,147.65,353.4,2019-12-20,1500,17.9
-37.408,147.655,353.7,2019-12-20,1500,17.9
-37.4087,147.659,340.4,2019-12-20,1500,18.4
-37.4094,147.663,329.3,2019-12-20,1500,18.4
-37.4102,147.668,324,2019-12-20,1500,1.9
-37.4109,147.672,320.1,2019-12-20,1500,1.9
-37.4106,147.65,367,2019-12-20,1500,17.9
-37.4113,147.654,354.6,2019-12-20,1500,17.9
-37.4121,147.658,340.7,2019-12-20,1500,18.4
-37.4128,147.663,345.8,2019-12-20,1500,18.4
-37.4135,147.667,328.2,2019-12-20,1500,1.9
-37.4143,147.671,323.3,2019-12-20,1500,1.9
-37.4139,147.649,354.6,2019-12-20,1500,19.7
-37.4147,147.653,347.8,2019-12-20,1500,19.7
-37.4154,147.657,354,2019-12-20,1500,20.1
-37.4161,147.662,347.2,2019-12-20,1500,20.1
-37.4169,147.666,331.8,2019-12-20,1500,3.5
-37.4176,147.671,327.6,2019-12-20,1500,3.5
-37.4173,147.648,355,2019-12-20,1500,19.7
-37.418,147.652,367,2019-12-20,1500,19.7
-37.4188,147.657,367,2019-12-20,1500,20.1
-37.4195,147.661,352.4,2019-12-20,1500,20.1
-37.4202,147.665,338.6,2019-12-20,1500,3.5
-37.421,147.67,337.3,2019-12-20,1500,3.5
-37.4206,147.647,367,2019-12-20,1500,7.8
-37.4214,147.651,353.9,2019-12-20,1500,7.8
-37.4221,147.656,367,2019-12-20,1500,22
-37.4228,147.66,350.2,2019-12-20,1500,22
-37.4236,147.665,349.3,2019-12-20,1500,13.2
-37.4243,147.669,348.3,2019-12-20,1500,13.2
-37.425,147.673,343.5,2019-12-20,1500,21.4
-37.424,147.646,353.4,2019-12-20,1500,7.8
-37.4247,147.651,367,2019-12-20,1500,7.8
-37.4254,147.655,367,2019-12-20,1500,22
-37.4262,147.659,367,2019-12-20,1500,22
-37.4269,147.664,353.7,2019-12-20,1500,13.2
-37.4276,147.668,354.3,2019-12-20,1500,13.2
-37.4284,147.672,367,2019-12-20,1500,21.4
-37.4273,147.645,367,2019-12-20,1500,14.2
-37.4281,147.65,367,2019-12-20,1500,14.2
-37.4288,147.654,367,2019-12-20,1500,17.6
-37.4295,147.659,367,2019-12-20,1500,17.6
-37.4303,147.663,336.4,2019-12-20,1500,74.4
-37.431,147.667,340.7,2019-12-20,1500,74.4
-37.4317,147.672,346.6,2019-12-20,1500,7.1
-37.4314,147.649,367,2019-12-20,1500,14.2
-37.4321,147.653,367,2019-12-20,1500,17.6
-37.4329,147.658,367,2019-12-20,1500,17.6
-37.4336,147.662,352.5,2019-12-20,1500,74.4
-37.4343,147.666,320.8,2019-12-20,1500,74.4
-37.4351,147.671,352,2019-12-20,1500,7.1
-37.4347,147.648,367,2019-12-20,1500,15.7
-37.4355,147.652,367,2019-12-20,1500,16.1
-37.4362,147.657,367,2019-12-20,1500,16.1
-37.437,147.661,367,2019-12-20,1500,22.5
-37.4377,147.666,355.9,2019-12-20,1500,22.5
-37.4384,147.67,353.3,2019-12-20,1500,21.8
-37.4381,147.647,367,2019-12-20,1500,15.7
-37.4388,147.651,367,2019-12-20,1500,16.1
-37.4395,147.656,367,2019-12-20,1500,16.1
-37.4403,147.66,367,2019-12-20,1500,22.5
-37.441,147.665,367,2019-12-20,1500,22.5
-37.4417,147.669,355.3,2019-12-20,1500,21.8
-37.4425,147.673,356.9,2019-12-20,1500,21.8
-37.4414,147.646,367,2019-12-20,1500,23.6
-37.4421,147.65,367,2019-12-20,1500,19.3
-37.4429,147.655,367,2019-12-20,1500,19.3
-37.4436,147.659,367,2019-12-20,1500,17.4
-37.4444,147.664,367,2019-12-20,1500,17.4
-37.4451,147.668,367,2019-12-20,1500,19.6
-37.4458,147.673,367,2019-12-20,1500,19.6
-37.4455,147.649,357.1,2019-12-20,1500,19.3
-37.4462,147.654,367,2019-12-20,1500,19.3
-37.447,147.658,367,2019-12-20,1500,17.4
-37.4477,147.663,367,2019-12-20,1500,17.4
-37.4484,147.667,367,2019-12-20,1500,19.6
-37.4492,147.672,367,2019-12-20,1500,19.6
-37.4488,147.648,357,2019-12-20,1500,30.9
-37.4495,147.653,356.3,2019-12-20,1500,30.9
-37.4503,147.657,367,2019-12-20,1500,23.1
-37.451,147.662,367,2019-12-20,1500,23.1
-37.4518,147.666,367,2019-12-20,1500,23.6
-37.4525,147.671,367,2019-12-20,1500,23.6
-37.4521,147.647,352.3,2019-12-20,1500,30.9
-37.4529,147.652,355.1,2019-12-20,1500,30.9
-37.4536,147.657,356.2,2019-12-20,1500,23.1
-37.4544,147.661,367,2019-12-20,1500,23.1
-37.4551,147.665,367,2019-12-20,1500,23.6
-37.4558,147.67,355.9,2019-12-20,1500,23.6
-37.4554,147.647,367,2019-12-20,1500,73.7
-37.4562,147.651,350.3,2019-12-20,1500,73.7
-37.4569,147.655,354.1,2019-12-20,1500,39.3
-37.4577,147.66,356.2,2019-12-20,1500,39.3
-37.4584,147.664,356.7,2019-12-20,1500,29.9
-37.4592,147.669,367,2019-12-20,1500,29.9
-37.4599,147.673,356.5,2019-12-20,1500,28.3
-37.4588,147.646,367,2019-12-20,1500,73.7
-37.4595,147.65,329.3,2019-12-20,1500,73.7
-37.4603,147.655,343.1,2019-12-20,1500,39.3
-37.461,147.659,350.7,2019-12-20,1500,39.3
-37.4618,147.664,353.1,2019-12-20,1500,29.9
-37.4625,147.668,355.7,2019-12-20,1500,29.9
-37.4633,147.672,355.4,2019-12-20,1500,28.3
-37.4621,147.645,334,2019-12-20,1500,73.6
-37.4629,147.649,367,2019-12-20,1500,73.6
-37.4636,147.654,367,2019-12-20,1500,107.9
-37.4643,147.658,342.1,2019-12-20,1500,107.9
-37.4651,147.663,345.6,2019-12-20,1500,52.6
-37.4658,147.667,352.6,2019-12-20,1500,52.6
-37.4666,147.672,353.9,2019-12-20,1500,36.4
-37.4662,147.648,367,2019-12-20,1500,73.6
-37.4669,147.653,367,2019-12-20,1500,107.9
-37.4677,147.657,367,2019-12-20,1500,107.9
-37.4684,147.662,336.5,2019-12-20,1500,52.6
-37.4692,147.666,344.3,2019-12-20,1500,52.6
-37.4699,147.671,350.8,2019-12-20,1500,36.4
-37.4695,147.647,367,2019-12-20,1500,69.3
-37.4703,147.652,367,2019-12-20,1500,24.7
-37.471,147.656,367,2019-12-20,1500,24.7
-37.4718,147.661,367,2019-12-20,1500,129.2
-37.4725,147.665,338.5,2019-12-20,1500,129.2
-37.4733,147.67,346.8,2019-12-20,1500,67.9
-37.4729,147.647,367,2019-12-20,1500,69.3
-37.4736,147.651,367,2019-12-20,1500,24.7
-37.4744,147.655,367,2019-12-20,1500,24.7
-37.4751,147.66,367,2019-12-20,1500,129.2
-37.4758,147.664,367,2019-12-20,1500,129.2
-37.4766,147.669,367,2019-12-20,1500,67.9
-37.4773,147.673,334.8,2019-12-20,1500,67.9
-37.4763,147.646,367,2019-12-20,1500,16.6
-37.477,147.65,367,2019-12-20,1500,200.5
-37.4784,147.659,367,2019-12-20,1500,108.5
-37.4799,147.668,367,2019-12-20,1500,229.6
-37.4807,147.672,367,2019-12-20,1500,229.6
-37.4803,147.649,367,2019-12-20,1500,200.5
-37.4885,147.804,304.5,2019-12-20,1500,4.1
-37.489,147.785,315.4,2019-12-20,1500,2.2
-37.4897,147.789,314.9,2019-12-20,1500,2.2
-37.4923,147.784,322.1,2019-12-20,1500,3
-37.493,147.789,318.2,2019-12-20,1500,3
-37.4964,147.788,316.8,2019-12-20,1500,3
-37.4971,147.792,305.7,2019-12-20,1500,3
-37.5628,147.787,367,2019-12-20,1500,15.4
